date,timestamp,display_location,location_name,station_name,monitoring_point_id,station_code,city,district,province,country,latitude,longitude,pH,DO,BOD,COD,SS,TN,TP,temperature,EC,Turbidity,Chlorophyll_a,Fecal_Coliform,E_coli,Alkalinity,Hardness,Ammonia_N,Nitrate_N,Phosphate_P,the_geom,OBJECTID,MGTNO,IVSTG_GB,IVSTG_SPOT,IVSTG_DT,RGD_DT,MODI_DT,OPERT_MTH,USE_YN,region,source,x,y
2026-06-26,2026-06-26 10:46:29,"Enjitsu 2, Gyeongsangbuk-do, South Korea","Enjitsu 2, Gyeongsangbuk-do, South Korea",Enjitsu 2,GW-1,DG2007E003,Enjitsu,,Gyeongsangbuk-do,South Korea,36.03953436707088,129.28704229229905,7.05,8.0,1.4,2.7,8.0,1.75,0.14,17.9,210.0,3.0,3.2,19.0,18.0,49.4,66.4,0.33,0.9,0.12,,1375,DG2007E003,IV07,GW-1,,,,GE04,Y,"Enjitsu 2, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1160989.5499,1783995.7687
2026-06-26,2026-06-26 10:46:29,"Heung-hai 9, Gyeongsangbuk-do, South Korea","Heung-hai 9, Gyeongsangbuk-do, South Korea",Heung-hai 9,GW-2,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.05927503121029,129.25191412240508,7.1,8.2,1.7,3.1,9.0,1.9,0.18,18.6,212.0,3.3,3.6,22.0,20.0,50.8,67.6,0.41,1.08,0.16,,1376,DG2007E003,IV07,GW-2,,,,GE04,Y,"Heung-hai 9, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1157785.2275,1786128.1078
2026-06-26,2026-06-26 10:46:29,"Heung-hai 10, Gyeongsangbuk-do, South Korea","Heung-hai 10, Gyeongsangbuk-do, South Korea",Heung-hai 10,GW-3,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.07362898498999,129.2030011746195,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,1377,DG2007E003,IV07,GW-3,,,,GE04,Y,"Heung-hai 10, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1153351.6296,1787642.1948
2026-06-26,2026-06-26 10:46:29,"Heung-hai 11, Gyeongsangbuk-do, South Korea","Heung-hai 11, Gyeongsangbuk-do, South Korea",Heung-hai 11,GW-4,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.087440392789894,129.1803330155685,7.2,7.2,2.3,3.9,11.0,1.6,0.14,13.7,216.0,1.8,4.4,28.0,6.0,53.6,59.2,0.25,1.44,0.12,,1378,DG2007E003,IV07,GW-4,,,,GE04,Y,"Heung-hai 11, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1151283.7584,1789138.8056
2026-06-26,2026-06-26 10:46:29,"Heung-hai 12, Gyeongsangbuk-do, South Korea","Heung-hai 12, Gyeongsangbuk-do, South Korea",Heung-hai 12,GW-5,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.09196442315676,129.16568938684458,6.95,7.8,2.3,3.5,10.0,2.05,0.1,15.1,196.0,2.7,4.4,19.0,10.0,52.2,61.6,0.49,1.44,0.08,,1383,DG2007E003,IV07,GW-5,,,,GE04,Y,"Heung-hai 12, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1149956.6513,1789617.976
2026-06-26,2026-06-26 10:46:29,"Enjitsu 3, Gyeongsangbuk-do, South Korea","Enjitsu 3, Gyeongsangbuk-do, South Korea",Enjitsu 3,W-1,DG2007E003,Enjitsu,,Gyeongsangbuk-do,South Korea,36.03673604572691,129.28639680039325,6.85,7.4,1.7,2.7,8.0,1.75,0.14,13.7,192.0,2.1,3.6,13.0,6.0,49.4,59.2,0.33,1.08,0.12,,1381,DG2007E003,IV05,W-1,,,,GE04,Y,"Enjitsu 3, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1160937.0895,1783684.2778
2026-06-26,2026-06-26 10:46:29,"Enjitsu 4, Gyeongsangbuk-do, South Korea","Enjitsu 4, Gyeongsangbuk-do, South Korea",Enjitsu 4,W-2,DG2007E003,Enjitsu,,Gyeongsangbuk-do,South Korea,36.05048672834445,129.26198466982592,7.25,7.4,2.6,4.3,12.0,1.75,0.18,14.4,218.0,2.1,4.8,31.0,8.0,55.0,60.4,0.33,1.62,0.16,,1379,DG2007E003,IV05,W-2,,,,GE04,Y,"Enjitsu 4, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1158709.9654,1785169.5827
2026-06-26,2026-06-26 10:46:29,"Heung-hai 13, Gyeongsangbuk-do, South Korea","Heung-hai 13, Gyeongsangbuk-do, South Korea",Heung-hai 13,W-3,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.05939807550642,129.2536785731061,6.8,7.2,1.4,2.3,7.0,1.6,0.1,13.0,190.0,1.8,3.2,10.0,4.0,48.0,58.0,0.25,0.9,0.08,,1380,DG2007E003,IV05,W-3,,,,GE04,Y,"Heung-hai 13, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1157943.9112,1786144.6201
2026-06-26,2026-06-26 10:46:29,"Heung-hai 14, Gyeongsangbuk-do, South Korea","Heung-hai 14, Gyeongsangbuk-do, South Korea",Heung-hai 14,W-4,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.06305932979206,129.24951306104455,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,1382,DG2007E003,IV05,W-4,,,,GE04,Y,"Heung-hai 14, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1157561.4084,1786544.0157
2026-06-26,2026-06-26 10:46:29,"Heung-hai 15, Gyeongsangbuk-do, South Korea","Heung-hai 15, Gyeongsangbuk-do, South Korea",Heung-hai 15,W-5,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.06318948675737,129.23643771990527,6.85,7.2,1.7,3.5,12.0,1.75,0.1,15.1,202.0,1.8,3.6,40.0,10.0,55.0,61.6,0.33,1.08,0.08,,1371,DG2007E003,IV05,W-5,,,,GE04,Y,"Heung-hai 15, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1156383.4715,1786537.3579
2026-06-26,2026-06-26 10:46:29,"Heung-hai 16, Gyeongsangbuk-do, South Korea","Heung-hai 16, Gyeongsangbuk-do, South Korea",Heung-hai 16,W-6,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.06997916308004,129.21457263092628,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,1372,DG2007E003,IV05,W-6,,,,GE04,Y,"Heung-hai 16, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1154400.8465,1787255.6208
2026-06-26,2026-06-26 10:46:29,"Heung-hai 17, Gyeongsangbuk-do, South Korea","Heung-hai 17, Gyeongsangbuk-do, South Korea",Heung-hai 17,W-7,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.07668607842899,129.1904898634931,6.95,7.6,2.3,4.3,14.0,2.05,0.18,16.5,206.0,2.4,4.4,13.0,14.0,57.8,64.0,0.49,1.44,0.16,,1373,DG2007E003,IV05,W-7,,,,GE04,Y,"Heung-hai 17, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1152219.0176,1787961.6683
2026-06-26,2026-06-26 10:46:29,"Heung-hai 18, Gyeongsangbuk-do, South Korea","Heung-hai 18, Gyeongsangbuk-do, South Korea",Heung-hai 18,W-8,DG2007E003,Heung-hai,,Gyeongsangbuk-do,South Korea,36.09000736687584,129.16114093477825,7.0,7.8,2.6,2.3,7.0,1.6,0.1,17.2,208.0,2.7,4.8,16.0,16.0,48.0,65.2,0.25,1.62,0.08,,1374,DG2007E003,IV05,W-8,,,,GE04,Y,"Heung-hai 18, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1149550.8421,1789393.8727
2026-06-26,2026-06-26 10:46:33,"Kyonju 1, Gyeongsangbuk-do, South Korea","Kyonju 1, Gyeongsangbuk-do, South Korea",Kyonju 1,W-2,DG2007E004,Kyonju,,Gyeongsangbuk-do,South Korea,35.85849146958722,129.15932773718285,7.25,7.6,2.6,3.5,8.0,1.75,0.1,13.0,208.0,2.4,4.8,37.0,4.0,49.4,58.0,0.33,1.62,0.08,,4479,DG2007E004,IV05,W-2,,,,GE04,Y,"Kyonju 1, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1149824.6127,1763709.332
2026-06-26,2026-06-26 10:46:32,"Kyonju 2, Gyeongsangbuk-do, South Korea","Kyonju 2, Gyeongsangbuk-do, South Korea",Kyonju 2,W-3,DG2007E004,Kyonju,,Gyeongsangbuk-do,South Korea,35.84739880847267,129.1611182582214,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,4012,DG2007E004,IV05,W-3,,,,GE04,Y,"Kyonju 2, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1150007.1977,1762481.6054
2026-06-26,2026-06-26 10:46:32,"Kyonju 3, Gyeongsangbuk-do, South Korea","Kyonju 3, Gyeongsangbuk-do, South Korea",Kyonju 3,W-4,DG2007E004,Kyonju,,Gyeongsangbuk-do,South Korea,35.844621330506115,129.16085119158674,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,3622,DG2007E004,IV05,W-4,,,,GE04,Y,"Kyonju 3, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1149988.3096,1762173.0998
2026-06-26,2026-06-26 10:46:31,"Kyonju 4, Gyeongsangbuk-do, South Korea","Kyonju 4, Gyeongsangbuk-do, South Korea",Kyonju 4,W-5,DG2007E004,Kyonju,,Gyeongsangbuk-do,South Korea,35.82838329508287,129.15298542943125,7.05,8.2,1.4,4.3,12.0,1.75,0.18,16.5,200.0,3.3,3.2,25.0,14.0,55.0,64.0,0.33,0.9,0.16,,3335,DG2007E004,IV05,W-5,,,,GE04,Y,"Kyonju 4, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1149308.3379,1760359.842
2026-06-26,2026-06-26 10:46:31,"Kyonju 5, Gyeongsangbuk-do, South Korea","Kyonju 5, Gyeongsangbuk-do, South Korea",Kyonju 5,W-6,DG2007E004,Kyonju,,Gyeongsangbuk-do,South Korea,35.82464713753816,129.14398714052558,6.95,7.6,2.3,4.3,14.0,2.05,0.18,16.5,206.0,2.4,4.4,13.0,14.0,57.8,64.0,0.49,1.44,0.16,,3113,DG2007E004,IV05,W-6,,,,GE04,Y,"Kyonju 5, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1148502.4456,1759931.7117
2026-06-26,2026-06-26 10:46:34,"Heung-hai 19, Gyeongsangbuk-do, South Korea","Heung-hai 19, Gyeongsangbuk-do, South Korea",Heung-hai 19,W-10,DG2008A002,Heung-hai,,Gyeongsangbuk-do,South Korea,36.1172160842299,129.33361201556372,6.9,7.4,2.0,3.9,13.0,1.9,0.14,15.8,204.0,2.1,4.0,10.0,12.0,56.4,62.8,0.41,1.26,0.12,,4942,DG2008A002,IV05,W-10,,,,GE04,Y,"Heung-hai 19, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1165022.8606,1792691.3065
2026-06-26,2026-06-26 10:46:33,"Pohang 1, Gyeongsangbuk-do, South Korea","Pohang 1, Gyeongsangbuk-do, South Korea",Pohang 1,W-2,DG2008A002,Pohang,,Gyeongsangbuk-do,South Korea,36.06348038179351,129.30760557475753,7.2,7.2,2.3,3.9,11.0,1.6,0.14,13.7,216.0,1.8,4.4,28.0,6.0,53.6,59.2,0.25,1.44,0.12,,4588,DG2008A002,IV05,W-2,,,,GE04,Y,"Pohang 1, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1162792.8899,1786686.3685
2026-06-26,2026-06-26 10:46:32,"Heung-hai 20, Gyeongsangbuk-do, South Korea","Heung-hai 20, Gyeongsangbuk-do, South Korea",Heung-hai 20,W-3,DG2008A002,Heung-hai,,Gyeongsangbuk-do,South Korea,36.06676697395235,129.31258196930776,7.15,7.2,2.0,2.7,14.0,2.05,0.14,17.9,204.0,1.8,4.0,31.0,18.0,57.8,66.4,0.49,1.26,0.12,,4117,DG2008A002,IV05,W-3,,,,GE04,Y,"Heung-hai 20, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1163234.3176,1787059.2987
2026-06-26,2026-06-26 10:46:32,"Pohang 2, Gyeongsangbuk-do, South Korea","Pohang 2, Gyeongsangbuk-do, South Korea",Pohang 2,W-4,DG2008A002,Pohang,,Gyeongsangbuk-do,South Korea,36.0623177767299,129.33444941987176,6.85,7.2,1.7,3.5,12.0,1.75,0.1,15.1,202.0,1.8,3.6,40.0,10.0,55.0,61.6,0.33,1.08,0.08,,3711,DG2008A002,IV05,W-4,,,,GE04,Y,"Pohang 2, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1165213.1311,1786602.6494
2026-06-26,2026-06-26 10:46:31,"Heung-hai 21, Gyeongsangbuk-do, South Korea","Heung-hai 21, Gyeongsangbuk-do, South Korea",Heung-hai 21,W-5,DG2008A002,Heung-hai,,Gyeongsangbuk-do,South Korea,36.07788832990398,129.3436006465626,6.95,8.4,2.3,2.7,12.0,1.75,0.14,15.8,216.0,3.6,4.4,16.0,12.0,55.0,62.8,0.33,1.44,0.12,,3403,DG2008A002,IV05,W-5,,,,GE04,Y,"Heung-hai 21, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1166004.6565,1788345.5275
2026-06-26,2026-06-26 10:46:31,"Heung-hai 22, Gyeongsangbuk-do, South Korea","Heung-hai 22, Gyeongsangbuk-do, South Korea",Heung-hai 22,W-6,DG2008A002,Heung-hai,,Gyeongsangbuk-do,South Korea,36.08115097079842,129.3050519347362,7.25,8.2,2.6,2.7,10.0,2.05,0.14,13.7,198.0,3.3,4.8,34.0,6.0,52.2,59.2,0.49,1.62,0.12,,3169,DG2008A002,IV05,W-6,,,,GE04,Y,"Heung-hai 22, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1162526.5112,1788642.3496
2026-06-26,2026-06-26 10:46:31,"Heung-hai 23, Gyeongsangbuk-do, South Korea","Heung-hai 23, Gyeongsangbuk-do, South Korea",Heung-hai 23,W-7,DG2008A002,Heung-hai,,Gyeongsangbuk-do,South Korea,36.07876848455379,129.33094385219675,6.95,8.4,2.3,2.7,12.0,1.75,0.14,15.8,216.0,3.6,4.4,16.0,12.0,55.0,62.8,0.33,1.44,0.12,,3013,DG2008A002,IV05,W-7,,,,GE04,Y,"Heung-hai 23, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1164863.0333,1788421.6357
2026-06-26,2026-06-26 10:46:31,"Heung-hai 24, Gyeongsangbuk-do, South Korea","Heung-hai 24, Gyeongsangbuk-do, South Korea",Heung-hai 24,W-8,DG2008A002,Heung-hai,,Gyeongsangbuk-do,South Korea,36.092503123343434,129.35239504901156,7.15,7.8,2.0,4.3,8.0,1.75,0.18,18.6,194.0,2.7,4.0,28.0,20.0,49.4,67.6,0.33,1.26,0.16,,2897,DG2008A002,IV05,W-8,,,,GE04,Y,"Heung-hai 24, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1166765.7387,1789981.8541
2026-06-26,2026-06-26 10:46:31,"Heung-hai 25, Gyeongsangbuk-do, South Korea","Heung-hai 25, Gyeongsangbuk-do, South Korea",Heung-hai 25,W-9,DG2008A002,Heung-hai,,Gyeongsangbuk-do,South Korea,36.11687001919881,129.3780805478913,6.85,7.4,1.7,2.7,8.0,1.75,0.14,13.7,192.0,2.1,3.6,13.0,6.0,49.4,59.2,0.33,1.08,0.12,,2821,DG2008A002,IV05,W-9,,,,GE04,Y,"Heung-hai 25, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1169026.1526,1792729.3606
2026-06-26,2026-06-26 10:46:32,"Waegwan 1, Gyeongsangbuk-do, South Korea","Waegwan 1, Gyeongsangbuk-do, South Korea",Waegwan 1,W-3,DG2008B007,Waegwan,,Gyeongsangbuk-do,South Korea,35.923879000013564,128.28997099967185,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,3872,DG2008B007,IV05,W-3,,,,GE03,Y,"Waegwan 1, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1071267.2776,1769978.818
2026-06-26,2026-06-26 10:46:33,"Gimcheon 1, Gyeongsangbuk-do, South Korea","Gimcheon 1, Gyeongsangbuk-do, South Korea",Gimcheon 1,W-2,DG2008C001,Gimcheon,,Gyeongsangbuk-do,South Korea,36.233233505946295,128.08391764699266,7.1,8.2,1.7,3.1,9.0,1.9,0.18,18.6,212.0,3.3,3.6,22.0,20.0,50.8,67.6,0.41,1.08,0.16,,4766,DG2008C001,IV05,W-2,,,,GE04,Y,"Gimcheon 1, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1052471.9859,1804160.9864
2026-06-26,2026-06-26 10:46:33,"Gimcheon 2, Gyeongsangbuk-do, South Korea","Gimcheon 2, Gyeongsangbuk-do, South Korea",Gimcheon 2,W-3,DG2008C001,Gimcheon,,Gyeongsangbuk-do,South Korea,36.22856810044689,128.08696439034136,7.05,7.4,1.4,3.5,14.0,2.05,0.1,17.2,190.0,2.1,3.2,22.0,16.0,57.8,65.2,0.49,0.9,0.08,,4275,DG2008C001,IV05,W-3,,,,GE04,Y,"Gimcheon 2, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1052748.9086,1803645.1501
2026-06-26,2026-06-26 10:46:32,"Gimcheon 3, Gyeongsangbuk-do, South Korea","Gimcheon 3, Gyeongsangbuk-do, South Korea",Gimcheon 3,W-4,DG2008C001,Gimcheon,,Gyeongsangbuk-do,South Korea,36.22006652683592,128.10339378383532,6.95,7.6,2.3,4.3,14.0,2.05,0.18,16.5,206.0,2.4,4.4,13.0,14.0,57.8,64.0,0.49,1.44,0.16,,3833,DG2008C001,IV05,W-4,,,,GE04,Y,"Gimcheon 3, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1054231.2592,1802711.2149
2026-06-26,2026-06-26 10:46:32,"Gimcheon 4, Gyeongsangbuk-do, South Korea","Gimcheon 4, Gyeongsangbuk-do, South Korea",Gimcheon 4,W-5,DG2008C001,Gimcheon,,Gyeongsangbuk-do,South Korea,36.2341672073205,128.07304817907345,7.25,7.4,2.6,4.3,12.0,1.75,0.18,14.4,218.0,2.1,4.8,31.0,8.0,55.0,60.4,0.33,1.62,0.16,,3479,DG2008C001,IV05,W-5,,,,GE04,Y,"Gimcheon 4, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1051494.6119,1804258.7239
2026-06-26,2026-06-26 10:46:31,"Gimcheon 5, Gyeongsangbuk-do, South Korea","Gimcheon 5, Gyeongsangbuk-do, South Korea",Gimcheon 5,W-6,DG2008C001,Gimcheon,,Gyeongsangbuk-do,South Korea,36.19725869358037,128.1122177294588,6.8,7.8,1.4,3.9,9.0,1.9,0.14,13.7,210.0,2.7,3.2,40.0,6.0,50.8,59.2,0.41,0.9,0.12,,3220,DG2008C001,IV05,W-6,,,,GE04,Y,"Gimcheon 5, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1055040.3078,1800186.3319
2026-06-26,2026-06-26 10:46:33,"Gimcheon 6, Gyeongsangbuk-do, South Korea","Gimcheon 6, Gyeongsangbuk-do, South Korea",Gimcheon 6,W-2,DG2008C002,Gimcheon,,Gyeongsangbuk-do,South Korea,36.233233505946295,128.08391764699266,7.15,8.4,2.0,3.5,10.0,2.05,0.1,13.0,214.0,3.6,4.0,25.0,4.0,52.2,58.0,0.49,1.26,0.08,,4767,DG2008C002,IV05,W-2,,,,GE04,Y,"Gimcheon 6, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1052471.9859,1804160.9864
2026-06-26,2026-06-26 10:46:33,"Gimcheon 7, Gyeongsangbuk-do, South Korea","Gimcheon 7, Gyeongsangbuk-do, South Korea",Gimcheon 7,W-3,DG2008C002,Gimcheon,,Gyeongsangbuk-do,South Korea,36.22856810044689,128.08696439034136,7.1,7.6,1.7,3.9,7.0,1.6,0.14,17.9,192.0,2.4,3.6,25.0,18.0,48.0,66.4,0.25,1.08,0.12,,4276,DG2008C002,IV05,W-3,,,,GE04,Y,"Gimcheon 7, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1052748.9086,1803645.1501
2026-06-26,2026-06-26 10:46:32,"Gimcheon 8, Gyeongsangbuk-do, South Korea","Gimcheon 8, Gyeongsangbuk-do, South Korea",Gimcheon 8,W-4,DG2008C002,Gimcheon,,Gyeongsangbuk-do,South Korea,36.22006652683592,128.10339378383532,7.0,7.8,2.6,2.3,7.0,1.6,0.1,17.2,208.0,2.7,4.8,16.0,16.0,48.0,65.2,0.25,1.62,0.08,,3834,DG2008C002,IV05,W-4,,,,GE04,Y,"Gimcheon 8, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1054231.2592,1802711.2149
2026-06-26,2026-06-26 10:46:32,"Gimcheon 9, Gyeongsangbuk-do, South Korea","Gimcheon 9, Gyeongsangbuk-do, South Korea",Gimcheon 9,W-5,DG2008C002,Gimcheon,,Gyeongsangbuk-do,South Korea,36.2341672073205,128.07304817907345,6.8,7.2,1.4,2.3,7.0,1.6,0.1,13.0,190.0,1.8,3.2,10.0,4.0,48.0,58.0,0.25,0.9,0.08,,3480,DG2008C002,IV05,W-5,,,,GE04,Y,"Gimcheon 9, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1051494.6119,1804258.7239
2026-06-26,2026-06-26 10:46:31,"Gimcheon 10, Gyeongsangbuk-do, South Korea","Gimcheon 10, Gyeongsangbuk-do, South Korea",Gimcheon 10,W-6,DG2008C002,Gimcheon,,Gyeongsangbuk-do,South Korea,36.19725869358037,128.1122177294588,6.85,8.0,1.7,4.3,10.0,2.05,0.18,14.4,212.0,3.0,3.6,10.0,8.0,52.2,60.4,0.49,1.08,0.16,,3221,DG2008C002,IV05,W-6,,,,GE04,Y,"Gimcheon 10, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1055040.3078,1800186.3319
2026-06-26,2026-06-26 10:46:29,"Kunwi 1, Gyeongsangbuk-do, South Korea","Kunwi 1, Gyeongsangbuk-do, South Korea",Kunwi 1,W-10,DG2008C003,Kunwi,,Gyeongsangbuk-do,South Korea,36.12143293551675,128.4995811733254,6.85,7.4,1.7,2.7,8.0,1.75,0.14,13.7,192.0,2.1,3.6,13.0,6.0,49.4,59.2,0.33,1.08,0.12,,1501,DG2008C003,IV05,W-10,,,,GE04,Y,"Kunwi 1, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1089952.9618,1792064.8402
2026-06-26,2026-06-26 10:46:29,"Kunwi 2, Gyeongsangbuk-do, South Korea","Kunwi 2, Gyeongsangbuk-do, South Korea",Kunwi 2,W-11,DG2008C003,Kunwi,,Gyeongsangbuk-do,South Korea,36.13523746871466,128.5108543313189,6.9,7.6,2.0,3.1,9.0,1.9,0.18,14.4,194.0,2.4,4.0,16.0,8.0,50.8,60.4,0.41,1.26,0.16,,1502,DG2008C003,IV05,W-11,,,,GE04,Y,"Kunwi 2, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1090951.5432,1793606.5644
2026-06-26,2026-06-26 10:46:29,"Kunwi 3, Gyeongsangbuk-do, South Korea","Kunwi 3, Gyeongsangbuk-do, South Korea",Kunwi 3,W-12,DG2008C003,Kunwi,,Gyeongsangbuk-do,South Korea,36.143242926981564,128.5039060473921,6.95,7.8,2.3,3.5,10.0,2.05,0.1,15.1,196.0,2.7,4.4,19.0,10.0,52.2,61.6,0.49,1.44,0.08,,1503,DG2008C003,IV05,W-12,,,,GE04,Y,"Kunwi 3, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1090317.1754,1794488.0666
2026-06-26,2026-06-26 10:46:29,"Kunwi 4, Gyeongsangbuk-do, South Korea","Kunwi 4, Gyeongsangbuk-do, South Korea",Kunwi 4,W-13,DG2008C003,Kunwi,,Gyeongsangbuk-do,South Korea,36.19231346135261,128.4540616675306,7.0,8.0,2.6,3.9,11.0,1.6,0.14,15.8,198.0,3.0,4.8,22.0,12.0,53.6,62.8,0.25,1.62,0.12,,1504,DG2008C003,IV05,W-13,,,,GE04,Y,"Kunwi 4, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1085779.2639,1799885.8928
2026-06-26,2026-06-26 10:46:29,"Kunwi 5, Gyeongsangbuk-do, South Korea","Kunwi 5, Gyeongsangbuk-do, South Korea",Kunwi 5,W-14,DG2008C003,Kunwi,,Gyeongsangbuk-do,South Korea,36.19689444052603,128.45205866967908,7.05,8.2,1.4,4.3,12.0,1.75,0.18,16.5,200.0,3.3,3.2,25.0,14.0,55.0,64.0,0.33,0.9,0.16,,1505,DG2008C003,IV05,W-14,,,,GE04,Y,"Kunwi 5, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1085594.1836,1800392.2592
2026-06-26,2026-06-26 10:46:29,"Gumi 1, Gyeongsangbuk-do, South Korea","Gumi 1, Gyeongsangbuk-do, South Korea",Gumi 1,W-15,DG2008C003,Gumi,,Gyeongsangbuk-do,South Korea,36.17856239129702,128.43536039389704,7.1,8.4,1.7,2.3,13.0,1.9,0.1,17.2,202.0,3.6,3.6,28.0,16.0,56.4,65.2,0.41,1.08,0.08,,1506,DG2008C003,IV05,W-15,,,,GE04,Y,"Gumi 1, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1084112.4973,1798344.2159
2026-06-26,2026-06-26 10:46:29,"Waegwan 2, Gyeongsangbuk-do, South Korea","Waegwan 2, Gyeongsangbuk-do, South Korea",Waegwan 2,W-16,DG2008C003,Waegwan,,Gyeongsangbuk-do,South Korea,35.96410815196655,128.506440659032,7.15,7.2,2.0,2.7,14.0,2.05,0.14,17.9,204.0,1.8,4.0,31.0,18.0,57.8,66.4,0.49,1.26,0.12,,1507,DG2008C003,IV05,W-16,,,,GE04,Y,"Waegwan 2, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1090750.6494,1774620.6327
2026-06-26,2026-06-26 10:46:29,"Waegwan 3, Gyeongsangbuk-do, South Korea","Waegwan 3, Gyeongsangbuk-do, South Korea",Waegwan 3,W-17,DG2008C003,Waegwan,,Gyeongsangbuk-do,South Korea,36.00983506369052,128.51215442526126,7.2,7.4,2.3,3.1,7.0,1.6,0.18,18.6,206.0,2.1,4.4,34.0,20.0,48.0,67.6,0.25,1.44,0.16,,1508,DG2008C003,IV05,W-17,,,,GE04,Y,"Waegwan 3, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1091213.2216,1779697.9824
2026-06-26,2026-06-26 10:46:29,"Waegwan 4, Gyeongsangbuk-do, South Korea","Waegwan 4, Gyeongsangbuk-do, South Korea",Waegwan 4,W-18,DG2008C003,Waegwan,,Gyeongsangbuk-do,South Korea,36.05182132343997,128.47247921366386,7.25,7.6,2.6,3.5,8.0,1.75,0.1,13.0,208.0,2.4,4.8,37.0,4.0,49.4,58.0,0.33,1.62,0.08,,1509,DG2008C003,IV05,W-18,,,,GE04,Y,"Waegwan 4, Gyeongsangbuk-do, South Korea",Korean Water Quality API,1087591.1656,1784318.6935
